DATE,XRP_USDp,XRP_USDv,USDT_USDp,USDT_USDv,ETH_USDp,ETH_USDv,BTC_USDp,BTC_USDv,DOGE_USDp,DOGE_USDv,BNB_USDp,BNB_USDv,ADA_USDp,ADA_USDv
6/3/2020,0.203663,1335828090,1.000006,30557149519,244.179321,9861760817,9656.717773,25007459262,0.002583,190021630,17.545404,278598569,0.085439,558410069
6/4/2020,0.204982,1368430496,1.002509,31617065491,244.426392,10170414304,9800.636719,25921805072,0.002631,194078582,17.565874,251564500,0.089,593406535
6/5/2020,0.204092,1264429379,1.003026,29614424319,241.221985,9293963914,9665.533203,23509628646,0.002596,188846627,17.688786,264892611,0.085442,357717348
6/6/2020,0.203142,1048611012,0.999303,23548822467,241.93132,8114873845,9653.679688,20438419222,0.002587,175988365,17.535934,247410758,0.086026,230814840
6/7/2020,0.203449,1141964765,1.003014,29418233806,245.167252,9544883157,9758.852539,25015250846,0.002606,188151455,17.447035,229571456,0.086654,317140970
6/8/2020,0.203771,1042709461,1.002137,23773499797,246.309906,8076783299,9771.489258,21486346312,0.002584,187140783,17.39303,201873195,0.08643,212837064
6/9/2020,0.202013,1108186467,1.003469,25504409744,244.911453,8446545788,9795.700195,23717842783,0.002569,175910197,17.435377,203076335,0.083407,213123820
6/10/2020,0.202938,1106635421,1.001436,26529161098,247.444946,8792990206,9870.094727,25706567601,0.002584,182748021,17.410467,218805704,0.083531,326625304
6/11/2020,0.19018,1354031836,1.000601,39277703093,231.702667,12356528860,9321.78125,30247143440,0.002452,183212798,16.308926,214293278,0.07536,321763381
6/12/2020,0.193943,1157151094,1.003115,28748565604,237.49321,8868955009,9480.84375,22610564515,0.00252,194920048,16.66914,220884223,0.079554,244019082
6/13/2020,0.193106,1050423848,1.002078,21716523327,238.908844,7141624980,9475.277344,17564322315,0.002533,188981850,16.823734,217773557,0.079028,161430428
6/14/2020,0.191617,1023497502,1.005447,21206505066,234.1147,7439385176,9386.788086,18991732746,0.002511,173334481,16.656242,197988813,0.076748,142625977
6/15/2020,0.193074,1315332448,1.002178,33118696637,229.928909,10536099884,9450.702148,26699704768,0.002479,198803041,16.384802,205913863,0.078387,330333741
6/16/2020,0.191307,1158919075,1.000333,25217650481,234.416168,7965648016,9538.024414,21565537209,0.002487,196212619,16.421957,197512179,0.079073,216508724
6/17/2020,0.193443,1323161116,1.000372,24323246034,233.028275,7701391592,9480.254883,20177709879,0.002485,185083517,16.402542,190623459,0.083445,294705846
6/18/2020,0.190957,1045504279,1.002018,21264596740,232.101166,6713800872,9411.84082,17770083003,0.002472,171388606,16.20859,176409002,0.082174,244522788
6/19/2020,0.18679,1097387856,0.993829,23397934727,227.13829,6946372590,9288.018555,19632223107,0.002435,173280984,15.907086,160670035,0.079603,211649409
6/20/2020,0.1885,966690908,0.998884,20222952960,229.274261,6252830566,9332.34082,17130541557,0.002447,158275082,16.04756,158722069,0.079339,167247006
6/21/2020,0.18561,893641269,1.001363,18590123868,228.989822,5600408178,9303.629883,15324301169,0.002447,169917761,16.001226,151504787,0.078475,151949751
6/22/2020,0.189272,1209278721,0.997925,25901068733,242.533188,9079586552,9648.717773,21104009514,0.002474,173530825,16.475288,181943736,0.08361,202271174
6/23/2020,0.18868,1093605185,1.003038,21481732223,244.142151,6624530348,9629.658203,17006433272,0.002484,171604774,16.422567,165960947,0.08295,184078790
6/24/2020,0.184272,1138044691,1.000303,25367004473,235.772461,8815030025,9313.610352,18961716076,0.00243,178380748,16.026758,168239834,0.082583,302220209
6/25/2020,0.18357,1055030012,1.000102,21617089198,232.944489,7010426122,9264.813477,18616048626,0.002417,160003354,15.922709,143049947,0.081691,207010908
6/26/2020,0.182671,1269492277,0.998956,22595324560,229.668045,7187490226,9162.917969,18341465837,0.002359,151319087,15.749224,136599245,0.080561,163378517
6/27/2020,0.176851,1142888783,1.004031,22069989504,222.959793,6918380955,9045.390625,17273093144,0.002313,152534000,15.185254,152435707,0.077679,148184221
6/28/2020,0.177692,1139431604,1.002515,18015458533,225.347168,6205925718,9143.582031,14560870760,0.002326,172693834,15.420089,159817886,0.080392,188871401
6/29/2020,0.177959,1164729579,1.001984,20201360245,228.19487,6726164653,9190.854492,16460547078,0.002313,172655788,15.505232,167963469,0.08387,275593607
6/30/2020,0.17587,1010363683,0.999904,18926019120,226.315002,6094093001,9137.993164,15735797744,0.00232,165641131,15.413582,151582461,0.083116,208687716
7/1/2020,0.176976,1115989502,1.001561,20410901924,231.113419,6463737443,9228.325195,15971550355,0.002354,152549214,15.82946,159837869,0.095954,411496624
7/2/2020,0.177244,1053683055,1.015718,21713824216,229.392197,6212210566,9123.410156,16338916796,0.002361,110789127,15.53849,151839908,0.094326,416119936
7/3/2020,0.176336,976699960,0.999521,17207532375,225.38707,5109032700,9087.303711,13078970999,0.002316,111575143,15.291962,138591561,0.096538,449087829
7/4/2020,0.177984,1000145449,1.001078,16834529314,229.074112,5228310135,9132.488281,12290528515,0.002309,109218071,15.552981,146316736,0.099952,325220890
7/5/2020,0.177017,969679447,0.998899,18453609716,227.664597,5292172429,9073.942383,12903406143,0.002309,110140542,15.480226,138494209,0.098211,262132088
7/6/2020,0.188567,1423923826,1.000236,28513816011,241.510223,8782917553,9375.474609,17889263252,0.002616,132105139,16.29677,172232440,0.105221,336062177
7/7/2020,0.184787,1067033698,0.999207,20262759503,239.075531,6441497597,9252.277344,13839652595,0.00309,283970310,16.770226,196296818,0.117554,575537074
7/8/2020,0.204692,1878269321,0.99986,28520237097,246.670013,9892586411,9428.333008,19702359883,0.00475,1226813925,17.227657,212383912,0.129908,1161107598
7/9/2020,0.20291,1809158571,1.003075,24559681375,243.015961,8429099199,9277.967773,18000702524,0.004397,511315527,16.884869,179705380,0.124293,659099389
7/10/2020,0.198652,1161794555,0.999986,19416307998,240.984985,7281370522,9278.807617,16860035605,0.003515,225424869,17.261251,174222029,0.118316,513272164
7/11/2020,0.201197,996288334,1.001052,16806691103,239.458176,5643067316,9240.34668,13249910444,0.003811,155299369,17.622179,186743534,0.125214,393237279
7/12/2020,0.200538,850245455,0.998634,18560508406,242.131699,6596394718,9276.5,14452361907,0.00363,87562043,18.236546,224015851,0.126783,340033778
7/13/2020,0.198575,1197056593,0.999552,23293356124,239.604584,7787751468,9243.614258,17519821266,0.003178,143177055,18.409563,261690866,0.124156,553867759
7/14/2020,0.198809,1197284578,0.999046,21927614040,240.211487,7357458555,9243.213867,18085038362,0.003294,103213409,18.082909,203397123,0.131963,449379997
7/15/2020,0.197111,1067413757,0.999444,19801020732,238.423523,6189328448,9192.836914,15844731575,0.003085,69399827,17.591215,169152686,0.130369,292680349
7/16/2020,0.194048,1055841762,0.99998,20174060342,233.640884,5832057567,9132.227539,15713967523,0.002995,78457844,17.143843,191191483,0.125922,423824352
7/17/2020,0.194281,936113620,0.999616,16824229378,232.773087,5859850529,9151.392578,13944570749,0.003061,74705371,17.084974,153498441,0.122486,231984863
7/18/2020,0.199341,870207693,0.998795,15430964635,235.48381,5397402117,9159.040039,12252601475,0.003473,204080851,17.126711,149402466,0.122477,221333950
7/19/2020,0.199135,828392852,0.998352,16068695380,238.487518,6251377305,9185.817383,12939002784,0.003382,116746163,17.955778,213342724,0.123712,159010744
7/20/2020,0.195065,848780531,1.000602,16920167824,236.153168,5600686192,9164.231445,13755604146,0.003239,81038624,17.484709,203143854,0.117924,176280626
7/21/2020,0.198988,928954951,0.998894,22047241258,245.016724,6806696015,9374.887695,18069581956,0.003305,77748189,17.715408,187854335,0.122965,208927329
7/22/2020,0.203342,935529987,1.000877,21007802308,262.190643,7702077383,9525.363281,16532254884,0.003285,54443238,18.091908,191909868,0.123922,157853191
7/23/2020,0.207578,1443659224,0.998186,24897129948,274.689056,10281309262,9581.072266,18146399002,0.003295,58737115,18.673296,220207323,0.123773,201587814
7/24/2020,0.204049,1294356195,0.998993,22338273101,279.215424,9466060358,9536.892578,16552768325,0.00322,58910215,19.152901,248008823,0.121888,198707995
7/25/2020,0.214102,1225769666,0.998062,25077707687,304.056763,10785021813,9677.113281,16610070933,0.003234,63203396,19.776423,257057785,0.143578,630341416
7/26/2020,0.214982,1448138807,0.998871,28852807826,309.643616,12003973026,9905.166992,20507998997,0.003235,62592233,19.521025,248581857,0.148108,743098554
7/27/2020,0.223672,1762737985,1.001097,44309144839,321.514099,15644257058,10990.87305,35359749590,0.003153,83138808,19.620329,325386899,0.138771,745732008
7/28/2020,0.230277,1754695828,1.000854,37054214114,316.657257,12357108065,10912.82324,28766551142,0.003197,63084930,20.173548,284409544,0.148598,638080214
7/29/2020,0.243099,2022835116,1.00254,31945080196,318.190887,10878845706,11100.46777,24617249715,0.003192,55817191,19.89559,204440432,0.139879,451915307
7/30/2020,0.244522,1650758400,1.001863,30145197612,334.586639,11827689045,11111.21387,22857247901,0.003231,53506822,20.012735,200436410,0.140588,257573327
7/31/2020,0.258904,1854522560,1.000141,31216575237,345.554657,12030600492,11323.4668,23160469766,0.003225,54497306,20.668146,229781080,0.138798,230659122
8/1/2020,0.289529,3167874461,0.997013,36596724667,385.199707,14045259477,11759.59277,26075670303,0.003689,150687884,21.530432,264604008,0.143573,362476707
8/2/2020,0.287062,4780736538,0.997851,43620863810,370.671722,18909744275,11053.61426,27410067336,0.003336,101249531,20.944887,299350525,0.133505,421324885
8/3/2020,0.30994,3340814994,1.001414,29956228167,386.295166,12834648062,11246.34863,20271713443,0.003389,66931510,22.055012,265708949,0.137335,248378862
8/4/2020,0.300493,2746437659,1.000399,32423781475,389.875488,14086704221,11205.89258,21250197042,0.003535,74386428,22.282585,241931958,0.143018,376096013
8/5/2020,0.303311,2048410252,1.003089,33191883907,401.590576,12875466638,11747.02246,24411254471,0.003513,66465690,23.336218,344072749,0.142695,274829819
8/6/2020,0.303584,1946386689,1.000175,32564418808,394.961945,11304626458,11779.77344,23400740340,0.00356,62944678,22.707661,246554661,0.144048,278613533
8/7/2020,0.294664,4278382957,1.002846,35097319459,379.512848,12751687084,11601.47266,23132312867,0.003533,68990009,22.311546,326409994,0.139155,620550178
8/8/2020,0.294022,1355768291,1.000164,25836510740,393.987366,9342060531,11754.0459,17572057837,0.00351,62509900,22.878119,236392685,0.145781,325527431
8/9/2020,0.288653,1391288259,1.00317,26113895986,391.120453,9451065592,11675.73926,17489608833,0.003463,57020040,22.475536,216694610,0.145244,426878184
8/10/2020,0.294659,2108627560,1.001059,36347245628,395.887573,11685827893,11878.11133,26114112569,0.003499,68038181,22.613796,239664308,0.143855,311836535
8/11/2020,0.284449,4542499150,1.003691,39924390806,380.384064,12792218737,11410.52539,27039782640,0.003394,78539442,21.256945,310846749,0.137436,595072471
8/12/2020,0.28493,2001506679,1.013791,38419235281,391.02417,12408772745,11584.93457,25064548486,0.003484,70865885,21.75145,256078366,0.137398,434540367
8/13/2020,0.297807,2061442814,1.02021,45360887997,428.741791,18480303526,11784.1377,27522199497,0.003517,73302994,22.075544,299981376,0.141245,470617782
8/14/2020,0.300371,2246050523,1.001024,38417750789,437.397827,15064589987,11768.87109,24237958589,0.003561,61334640,23.069792,357386067,0.138338,355732407
8/15/2020,0.299661,2260353636,1.001032,38681122091,433.354919,12416067894,11865.69824,23354924400,0.003539,64309678,23.021751,269746412,0.138303,343504348
8/16/2020,0.303492,2078824448,1.001881,35603319606,433.786621,12168816874,11892.80371,20583375490,0.003524,52637926,23.497103,271264839,0.138471,284566480
8/17/2020,0.314767,3001054633,1.000111,43047212745,429.53125,13227089410,12254.40234,28227687027,0.003591,77628715,23.510103,264606385,0.14092,425628203
8/18/2020,0.303307,2126503478,1.00272,40873174066,423.669312,11978984079,11991.2334,26043227672,0.003514,62570291,23.067181,259152684,0.137427,340692991
8/19/2020,0.290246,2163768928,1.002408,40666046435,406.463776,13137391167,11758.2832,24502851117,0.003424,53306857,22.310396,224754805,0.129275,383288760
8/20/2020,0.292573,1749934412,1.000409,32746471325,416.439789,10043032427,11878.37207,20175242945,0.003459,43536656,23.092575,240389084,0.133642,314037834
8/21/2020,0.280682,1833818566,1.004549,41215985711,389.126343,11781796374,11592.48926,23762425999,0.003393,60621268,22.128994,245533836,0.12376,363034924
8/22/2020,0.286546,1417207522,1.000956,32892342495,395.835144,10131847985,11681.8252,20224191306,0.003442,44884852,22.23982,208053381,0.125276,296099194
8/23/2020,0.285386,1183627267,1.002345,29187550605,391.384491,8137303970,11664.84766,18482062658,0.003414,39485548,21.870842,181970641,0.121595,232234230
8/24/2020,0.289215,1237229520,1.001976,31794835157,408.144196,10328860398,11774.5957,20681511755,0.003418,46470522,22.605852,192633739,0.124488,278021260
8/25/2020,0.277927,1403395912,1.002365,42567672036,384.001038,12428442042,11366.13477,26301509932,0.003305,76826314,21.475367,234877041,0.113292,431857369
8/26/2020,0.277491,1194610015,1.001853,37126595563,386.466125,9967343483,11488.36328,22466660958,0.003303,80416711,22.277306,255812854,0.115285,314761939
8/27/2020,0.264511,1471948899,1.002206,38341362890,382.632629,10457777652,11323.39746,23240415076,0.003203,89847093,23.080753,296206828,0.106824,361935074
8/28/2020,0.272046,1178427813,1.002036,31740187752,395.874664,9120674421,11542.5,19807127588,0.003268,64056957,23.133812,260086579,0.109453,275672160
8/29/2020,0.274497,1053592719,1.002824,31070541135,399.921478,8777703481,11506.86523,17485597759,0.003282,78149363,23.011272,213897145,0.116712,315465776
8/30/2020,0.283034,1202203314,1.001173,36153398644,428.395721,11211948040,11711.50586,19760127945,0.0033,79325829,23.644915,228141192,0.117437,297044001
8/31/2020,0.281766,1209798563,1.003191,37949635827,435.079742,12774741797,11680.82031,22285928250,0.003221,85369757,23.19305,215511200,0.122688,453559242
9/1/2020,0.295696,1730740377,1.003957,49809584105,477.05191,18862763756,11970.47852,27311555343,0.003256,81863764,24.822096,450200844,0.125411,451299015
9/2/2020,0.276461,1985414445,1.001828,52855722597,440.040497,19691854014,11414.03418,28037405299,0.003122,56647412,24.690363,577817197,0.115613,427391907
9/3/2020,0.24658,1847290355,1.005495,57562780194,385.671936,19622845896,10245.29688,31927261555,0.002802,59904548,20.619886,574956638,0.096154,486369863
9/4/2020,0.255883,1924234480,1.003686,55525478963,388.24115,16747106257,10511.81348,29965130374,0.002899,53434717,21.056107,489923568,0.102445,514623980
9/5/2020,0.237692,2160621038,1.000151,78154159842,335.260071,29880047640,10169.56738,44916565292,0.002758,62295889,19.478767,399969033,0.089923,481176027
9/6/2020,0.240731,1752405005,1.002838,66315625008,353.362274,27643678917,10280.35156,37071460174,0.002787,89557154,23.190662,740680573,0.09306,454580262
9/7/2020,0.242174,1773175897,1.000537,59139010478,352.673492,21763614732,10369.56348,33703098409,0.002811,102610335,22.393307,555588378,0.093333,463220962
9/8/2020,0.236753,1618416970,1.001025,56334310286,337.602112,17991403432,10131.5166,33430927462,0.002756,57144396,23.190248,555422363,0.091011,610082647
9/9/2020,0.239609,1203137131,1.002102,42234198845,351.110016,14547933520,10242.34766,24128292755,0.002779,77050464,24.530291,456284484,0.093349,572617714
9/10/2020,0.24353,1353359148,1.001457,52111960702,368.101898,31421134556,10363.13867,54406443211,0.002805,104276032,24.559889,456365135,0.097156,809239667
9/11/2020,0.243292,1096662166,1.001517,46009434500,374.695587,27296269329,10400.91504,45201121775,0.002806,134077501,25.451414,420689466,0.096989,771197364
9/12/2020,0.247814,1043746083,1.001307,43506381696,387.183105,13295405814,10442.1709,36750077324,0.002819,117125272,28.529848,688007352,0.097598,699214253
9/13/2020,0.241801,1163182194,0.999213,46330693824,365.570007,15005899191,10323.75586,36506852789,0.002776,124253232,31.05863,1144638251,0.094856,771663333
9/14/2020,0.246327,1195994290,1.001289,49936255991,377.26886,17536695361,10680.83789,35453581940,0.002803,128520946,31.178642,1009392260,0.096769,851692144
9/15/2020,0.24385,1245531094,1.002487,49718173930,364.839203,16140584321,10796.95117,32509451925,0.002832,100194174,27.202391,861821910,0.093496,813329601
9/16/2020,0.247847,1421286455,1.003444,50682289026,365.812286,16107612177,10974.90527,30769986455,0.002826,148555505,27.964594,664539530,0.09165,822410832
9/17/2020,0.252194,1735400721,1.001878,51695424541,389.019226,19899531080,10948.99023,38151810523,0.002814,161305349,26.99313,512578971,0.094217,825621808
9/18/2020,0.250707,1282349756,0.999502,47248825663,384.364532,14108357740,10944.58594,26341903912,0.002804,147868185,27.399481,482149967,0.091081,699241251
9/19/2020,0.251716,1043485055,1.002017,37361830219,385.544373,11049507684,11094.34668,22764204008,0.002794,147046520,27.251112,331216806,0.091657,617795834
9/20/2020,0.246743,1091283585,1.002654,39841903146,371.052826,12292195784,10938.27148,24699523788,0.002778,145951917,26.392134,343197520,0.089433,682896131
9/21/2020,0.232138,1718957623,1.003263,51961935426,341.786072,17398267133,10462.25977,28884999244,0.00263,78753428,23.267879,462503299,0.080428,566692194
9/22/2020,0.233417,1019583831,1.001444,38413876677,344.503174,12732578043,10538.45996,23621787804,0.002656,36467574,24.10074,340023558,0.081754,316907647
9/23/2020,0.221657,1011343441,1.002652,36739811272,320.585541,12047020995,10225.86426,22986733997,0.002564,29993627,22.872679,306156084,0.07683,294814765
9/24/2020,0.233018,1316129692,1.002381,37248150301,349.356659,13460565701,10745.54883,23017536742,0.002644,30967522,24.622034,334899570,0.082895,373385376
9/25/2020,0.241805,1389150295,1.002644,35285620791,352.161865,12254269350,10702.29004,21232549821,0.002706,39515148,24.678379,314771614,0.096909,657875487
9/26/2020,0.242369,1176448176,1.002689,30862279525,354.965271,11036752997,10754.4375,18105012128,0.002708,36770554,26.238441,341846108,0.09555,438309287
9/27/2020,0.243252,990209623,1.000534,29966648691,357.321686,11464393949,10774.42676,18016880214,0.002701,24673035,26.239866,307235511,0.101206,495061617
9/28/2020,0.242051,1312887582,1.002695,35171797337,354.9505,12102509266,10721.32715,22720365389,0.002658,35610656,26.984694,367437239,0.100696,573226386
9/29/2020,0.243139,1244211927,1.001193,31247725836,359.963409,10286529445,10848.83008,20459870042,0.002681,36596920,28.852825,428302897,0.101136,450401208
9/30/2020,0.242311,1161931498,1.002569,29250499357,360.022369,9773649426,10787.61816,20759622010,0.002642,32195544,29.330982,398597227,0.101146,396298082
10/1/2020,0.238361,1290732679,0.999962,36294182856,353.231293,12360670278,10623.33008,27178227816,0.002615,35974208,27.470755,433273407,0.097878,499813017
10/2/2020,0.234202,1449826826,1.001953,36941185880,346.532654,12946215647,10585.16406,23127839259,0.002584,46978131,27.32098,451282263,0.092913,602540074
10/3/2020,0.233505,853442733,1.002561,23906096319,347.321594,8599594017,10565.49316,17094010304,0.002605,28617216,28.271854,348883342,0.093684,334059453
10/4/2020,0.248502,1481572450,1.001763,24556398344,353.121918,9308536486,10684.42871,17546792792,0.002646,31175662,29.064274,352002553,0.096301,482409858
10/5/2020,0.250896,1739237137,1.001419,26818936476,354.2771,9933790982,10804.00098,19385191766,0.002627,28690532,28.658798,303807994,0.097687,432817916
10/6/2020,0.24586,2633330450,1.001835,36772723041,341.021149,11497841885,10621.66406,22264958686,0.00261,31952344,27.767237,349841520,0.092909,783688998
10/7/2020,0.249041,1486567165,1.000901,28509871425,342.119781,10537119715,10679.13672,17634388529,0.0026,43259079,27.758896,282017891,0.093936,420412930
10/8/2020,0.251615,1584042829,1.001632,33458865269,351.455658,11511016796,10923.62793,21962121001,0.002603,43957899,27.749296,304551407,0.096242,457557891
10/9/2020,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10/10/2020,0.25429,1957706164,1.000884,41298643279,370.96759,13618484324,11296.36133,22877978588,0.002655,96632426,28.312487,426434526,0.105025,923715999
10/11/2020,0.255719,1851962086,1.000734,36190854082,375.142059,12584512533,11384.18164,19968627060,0.002674,107632465,28.55558,408482939,0.106538,797480086
10/12/2020,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10/13/2020,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10/14/2020,0.249448,1954936434,1.001007,42676684541,379.484039,13918846567,11429.50684,24103426719,0.002637,87293434,30.912119,460297911,0.107297,713264193
10/15/2020,0.24594,1652788747,1.000796,40681227712,377.441833,14964182545,11495.34961,24487233058,0.002593,83794207,31.295864,504135680,0.106635,562197282
10/16/2020,0.240443,1656312547,1.001047,42355198410,366.229004,14670784817,11322.12305,25635480772,0.002612,117882236,29.9949,546849696,0.104064,553561875
10/17/2020,0.240931,1173505925,1.000697,31063236700,368.855927,10951115359,11358.10156,19130430174,0.002581,125692391,30.248236,377026508,0.106104,472005227
10/18/2020,0.242225,1238720802,1.000784,29893695719,378.213684,11047103109,11483.35938,18283314340,0.002586,72298803,30.659523,440840685,0.107388,432851135
10/19/2020,0.245964,1435700560,1.000853,35567986142,379.935608,12811242092,11742.03711,23860769928,0.00259,91049562,29.925068,385913101,0.108677,490775170
10/20/2020,0.243573,1526376279,1.000985,43872844120,369.136902,13741586582,11916.33496,30915821592,0.002601,65577101,28.803444,493774162,0.102494,707955236
10/21/2020,0.251615,2306399543,1.001834,60904084735,392.189972,20241324322,12823.68945,43414712626,0.00263,45017115,29.772354,510855830,0.106187,779410099
10/22/2020,0.256807,2827483708,1.001091,51457694149,413.77298,15772846485,12965.8916,34729759598,0.002655,44976453,30.658192,530907796,0.110572,933335641
10/23/2020,0.254879,2125734863,1.000657,45364336403,409.766693,14256222052,12931.53906,28974975003,0.002647,46856082,30.633961,514504830,0.108083,1110973427
10/24/2020,0.256431,1590424952,1.000909,38024192721,412.457611,12201739194,13108.0625,24542317940,0.002646,44797614,30.588821,407454460,0.108075,868194497
10/25/2020,0.253213,1484930709,1.000721,37992408340,406.217773,10890207469,13031.17383,24406920575,0.002653,58532388,30.10754,391997739,0.106351,722743351
10/26/2020,0.248688,2390566065,1.000958,53856600950,393.888306,15155684229,13075.24805,29461458313,0.002679,122152251,31.15456,624224136,0.103097,880221833
10/27/2020,0.252899,2273574015,1.000223,50594554703,403.99704,13940434102,13654.21875,33749878156,0.002677,78927089,31.638721,715978374,0.102827,913522302
10/28/2020,0.245865,2375598739,1.00034,54295663450,388.650757,15276441134,13271.28516,35867318895,0.002595,72848720,30.363506,477279858,0.098977,876721856
10/29/2020,0.242295,5451698743,1.000349,45899362605,386.730103,12920477749,13437.88281,56499499598,0.002581,58929515,29.842478,426303252,0.095376,883054980
10/30/2020,0.239184,2364402263,1.000904,48310061722,382.819977,13688056970,13546.52246,30581485201,0.002598,63444097,28.508411,531974962,0.093369,855782606
10/31/2020,0.239744,2100764094,1.0002,42514424089,386.590332,11276963426,13780.99512,30306464719,0.002576,56189318,28.431215,360596998,0.093056,662592019
11/1/2020,0.239797,1855741696,1.000379,34361640768,396.358185,10475146018,13737.10938,24453857900,0.002582,45528682,28.461565,338657898,0.098197,609565849
11/2/2020,0.235421,2412875798,1.000523,47077503200,383.156738,13997574252,13550.48926,30771455468,0.002517,50142376,27.88393,390864652,0.092143,817756720
11/3/2020,0.23951,3052524907,1.000552,45019168827,387.602173,12588494762,13950.30078,29869951617,0.002528,62871653,26.85705,457901613,0.093434,859629132
11/4/2020,0.237793,3335786074,1.001079,51351488942,402.141998,15126077675,14133.70703,35116364962,0.002533,52552651,26.931515,383972480,0.095369,1041738046
11/5/2020,0.245776,2949508995,1.00042,50361326125,414.067352,15440711038,15579.84863,40856321439,0.002617,31611963,27.675859,299236756,0.096994,554496502
11/6/2020,0.258445,3282591092,1.000296,52898738178,454.719299,16738305610,15565.88086,39837841971,0.00276,54267546,29.018,343104562,0.109105,717731180
11/7/2020,0.249582,3395345984,1.001576,56226369647,435.713135,18873289788,14833.75391,35024953706,0.002671,44610219,27.738094,362934993,0.101379,861840304
11/8/2020,0.253939,2364742336,1.000846,36518314883,453.554779,11292383601,15479.56738,26632075029,0.002711,22754531,28.305117,321186882,0.106621,625787081
11/9/2020,0.250748,3079413903,1.000653,46110330836,444.163055,13704320630,15332.31543,34149115566,0.00267,28124348,28.018021,335957338,0.105325,802272882
11/10/2020,0.253911,3488798458,1.001127,38577912936,449.679626,12090381666,15290.90234,25574938143,0.002753,39633173,28.193342,310738349,0.105805,700753239
11/11/2020,0.256259,2811079099,1.000985,42668662479,462.960541,14075403511,15701.33984,29772374934,0.002769,33138759,27.956179,279645463,0.105965,631585357
11/12/2020,0.254903,2443233108,1.000509,43616955783,461.00528,12877327234,16276.34375,34175758344,0.002779,24028261,27.614807,266092376,0.104525,634274545
11/13/2020,0.265191,2989109717,1.000345,43464032776,474.626434,13191505725,16317.80859,31599492172,0.002821,29217750,28.182173,292737428,0.106391,477838893
11/14/2020,0.268342,4433908911,1.000288,37625148237,460.149841,10312037942,16068.13867,27481710135,0.002773,30334380,27.936201,254114574,0.104202,432474021
11/15/2020,0.269642,3613774298,1.000647,34845215193,447.559082,10308617165,15955.58789,23653867583,0.002775,25131683,27.621031,254946427,0.100531,358303858
11/16/2020,0.28552,4105697051,1.000412,43959721427,459.940308,11441239444,16716.11133,31526766675,0.002886,52063283,28.06411,275039274,0.104008,400498894
11/17/2020,0.302408,6002566535,1.00084,55094987084,480.360077,14593057877,17645.40625,39006849170,0.002936,46631464,28.530581,320321793,0.1096,622568575
11/18/2020,0.294222,5684799554,1.000399,68784549701,479.48407,17880199224,17804.00586,49064800278,0.002909,49460064,28.076162,327690836,0.106403,692683324
11/19/2020,0.303766,5230574728,1.000781,53334422091,471.630432,12473929218,17817.08984,36985055355,0.002911,40330643,28.094105,282317319,0.105866,590674105
11/20/2020,0.328068,6283633942,1.000427,58285960281,509.744568,18629943296,18621.31445,36992873940,0.002984,57656465,28.891996,321436881,0.118226,688553865
11/21/2020,0.458344,16206296041,0.998874,77062206041,549.486633,20757099184,18642.23242,39650210707,0.003507,162641694,30.391291,419204706,0.132945,1385060442
11/22/2020,0.4437,19097682286,0.999203,80187383235,558.068115,21967049601,18370.00195,41280434226,0.003329,121660410,29.925072,426289161,0.14476,2294032112
11/23/2020,0.61398,20715303968,1.000092,85808045491,608.454041,27272302872,18364.12109,42741112308,0.003648,101561039,30.965368,433686948,0.15351,2203606418
11/24/2020,0.692103,32826193388,0.999808,99911012514,603.897766,23281758100,19107.46484,51469565009,0.004204,266716036,33.80315,840230024,0.166323,2566224959
11/25/2020,0.635483,23569614498,1.000053,86889311262,570.686646,20088492893,18732.12109,43710357371,0.003727,174459927,31.34296,599500600,0.155162,1773041979
11/26/2020,0.533019,23673915793,1.002035,1.15E+11,518.801147,31104004592,17150.62305,61396835737,0.00325,175520294,28.204916,659590250,0.138281,2523183036
11/27/2020,0.559268,18713160692,1.0012,71012323469,517.493713,16831105703,17108.40234,38886494645,0.003275,92323023,28.475187,361093513,0.141028,1505708870
11/28/2020,0.625622,17173561815,1.001001,59622219575,538.229797,14770243833,17717.41406,32601040734,0.003405,58033650,29.143911,338275296,0.164791,1932319047
11/29/2020,0.606246,15391721339,1.00089,56283936388,575.758057,15017517758,18177.48438,31133957704,0.003448,46319972,30.117603,347773041,0.166639,1731327207
11/30/2020,0.664337,17398359053,1.000377,78422057481,614.842529,20276867833,19625.83594,47728480399,0.003551,68622736,31.392786,389608481,0.171308,2151589402
12/1/2020,0.612923,16985355820,1.001323,91231924619,587.324158,27178964465,18802.99805,49633658712,0.003335,80163603,30.108303,467818960,0.155983,2071556994
12/2/2020,0.629893,12874875863,1.000671,65320503081,598.352356,16883292129,19201.0918,37387697139,0.003374,58705661,30.297361,371441750,0.158557,1367595805
12/3/2020,0.631483,9884297219,1.00084,53438971741,616.70874,16146190946,19445.39844,31930317405,0.003428,47907032,30.70443,324897560,0.164212,1287927035
12/4/2020,0.557262,9629062989,1.000237,57391362137,569.354187,16337589997,18699.76563,33872388058,0.003298,45062222,29.072208,362626786,0.148241,1200621758
12/5/2020,0.584421,8565677726,1.000545,46459783524,596.595459,13498010566,19154.23047,27242455064,0.003397,43386583,29.729488,307895991,0.159668,1036100099
